season,game_key,date,game_number,home_team,away_team,home_score,away_score,park,home_sp,away_sp
2021,ANA202104010,2021-04-01,0,ANA,CHA,4,3,ANA01,bundd001,gioll001
2021,CHN202104010,2021-04-01,0,CHN,PIT,3,5,CHI11,hendk001,kuhlc001
2021,CIN202104010,2021-04-01,0,CIN,SLN,6,11,CIN09,castl003,flahj002
2021,COL202104010,2021-04-01,0,COL,LAN,8,5,DEN02,marqg001,kersc001
2021,DET202104010,2021-04-01,0,DET,CLE,3,2,DET05,boydm001,biebs001
2021,KCA202104010,2021-04-01,0,KCA,TEX,14,10,KAN06,kellb003,gibsk002
2021,MIA202104010,2021-04-01,0,MIA,TBA,0,1,MIA02,alcas001,glast001
2021,MIL202104010,2021-04-01,0,MIL,MIN,6,5,MIL06,woodb005,maedk001
2021,NYA202104010,2021-04-01,0,NYA,TOR,2,3,NYC21,coleg001,ryu-h001
2021,OAK202104010,2021-04-01,0,OAK,HOU,1,8,OAK01,bassc001,greiz001
2021,PHI202104010,2021-04-01,0,PHI,ATL,3,2,PHI13,nolaa001,friem001
2021,SDN202104010,2021-04-01,0,SDN,ARI,8,7,SAN02,darvy001,bumgm001
2021,SEA202104010,2021-04-01,0,SEA,SFN,8,7,SEA03,gonzm005,gausk001
2021,ANA202104020,2021-04-02,0,ANA,CHA,8,12,ANA01,heana001,keucd001
2021,BOS202104020,2021-04-02,0,BOS,BAL,0,3,BOS07,eovan001,meanj001
2021,COL202104020,2021-04-02,0,COL,LAN,6,11,DEN02,senza001,bauet001
2021,MIA202104020,2021-04-02,0,MIA,TBA,4,6,MIA02,lopep002,yarbr001
2021,OAK202104020,2021-04-02,0,OAK,HOU,5,9,OAK01,luzaj001,javic001
2021,SDN202104020,2021-04-02,0,SDN,ARI,4,2,SAN02,snelb001,kellm002
2021,SEA202104020,2021-04-02,0,SEA,SFN,3,6,SEA03,kikuy001,cuetj001
2021,ANA202104030,2021-04-03,0,ANA,CHA,5,3,ANA01,cobba001,lynnl001
2021,BOS202104030,2021-04-03,0,BOS,BAL,2,4,BOS07,houct001,harvm001
2021,CHN202104030,2021-04-03,0,CHN,PIT,5,1,CHI11,arrij001,andet002
2021,CIN202104030,2021-04-03,0,CIN,SLN,9,6,CIN09,mahlt001,waina001
2021,COL202104030,2021-04-03,0,COL,LAN,5,6,DEN02,grayj003,buehw001
2021,DET202104030,2021-04-03,0,DET,CLE,5,2,DET05,tehej001,plesz001
2021,KCA202104030,2021-04-03,0,KCA,TEX,11,4,KAN06,minom001,arihk001
2021,MIA202104030,2021-04-03,0,MIA,TBA,12,7,MIA02,herne002,hillr001
2021,MIL202104030,2021-04-03,0,MIL,MIN,0,2,MIL06,burnc002,berrj001
2021,NYA202104030,2021-04-03,0,NYA,TOR,5,3,NYC21,klubc001,strir001
2021,OAK202104030,2021-04-03,0,OAK,HOU,1,9,OAK01,irvic001,mccul002
2021,PHI202104030,2021-04-03,0,PHI,ATL,4,0,PHI13,wheez001,mortc002
2021,SDN202104030,2021-04-03,0,SDN,ARI,7,0,SAN02,musgj001,smitc006
2021,SEA202104030,2021-04-03,0,SEA,SFN,4,0,SEA03,flexc001,webbl001
2021,ANA202104040,2021-04-04,0,ANA,CHA,7,4,ANA01,ohtas001,ceasd001
2021,BOS202104040,2021-04-04,0,BOS,BAL,3,11,BOS07,richg002,zimmb002
2021,CHN202104040,2021-04-04,0,CHN,PIT,4,3,CHI11,daviz001,kellm003
2021,CIN202104040,2021-04-04,0,CIN,SLN,12,1,CIN09,hoffj003,martc006
2021,COL202104040,2021-04-04,0,COL,LAN,2,4,DEN02,gomba001,uriaj001
2021,DET202104040,2021-04-04,0,DET,CLE,3,9,DET05,skubt001,civaa001
2021,KCA202104040,2021-04-04,0,KCA,TEX,3,7,KAN06,singb001,lylej001
2021,MIL202104040,2021-04-04,0,MIL,MIN,2,8,MIL06,housa001,pinem001
2021,NYA202104040,2021-04-04,0,NYA,TOR,1,3,NYC21,germd001,zeuct001
2021,OAK202104040,2021-04-04,0,OAK,HOU,2,9,OAK01,manas001,urquj001
2021,PHI202104040,2021-04-04,0,PHI,ATL,2,1,PHI13,efliz001,andei001
2021,SDN202104040,2021-04-04,0,SDN,ARI,1,3,SAN02,paddc001,widet001
2021,ANA202104050,2021-04-05,0,ANA,HOU,7,6,ANA01,quinj001,garcl007
2021,BOS202104050,2021-04-05,0,BOS,TBA,11,2,BOS07,piven001,wachm001
2021,CHN202104050,2021-04-05,0,CHN,MIL,5,3,CHI11,willt002,andeb004
2021,CIN202104050,2021-04-05,0,CIN,PIT,5,3,CIN09,delej003,brubj001
2021,CLE202104050,2021-04-05,0,CLE,KCA,0,3,CLE08,allel002,duffd001
2021,DET202104050,2021-04-05,0,DET,MIN,6,15,DET05,urenj001,shoem001
2021,MIA202104050,2021-04-05,0,MIA,SLN,1,4,MIA02,roget003,poncd001
2021,NYA202104050,2021-04-05,0,NYA,BAL,7,0,NYC21,montj004,lopej004
2021,OAK202104050,2021-04-05,0,OAK,LAN,3,10,OAK01,montf001,may-d003
2021,PHI202104050,2021-04-05,0,PHI,NYN,5,3,PHI13,moorm003,degrj001
2021,SDN202104050,2021-04-05,0,SDN,SFN,2,3,SAN02,morea001,desca001
2021,SEA202104050,2021-04-05,0,SEA,CHA,0,6,SEA03,shefj001,rodoc001
2021,TEX202104050,2021-04-05,0,TEX,TOR,2,6,ARL03,foltm001,matzs001
2021,ANA202104060,2021-04-06,0,ANA,HOU,2,4,ANA01,bundd001,greiz001
2021,BOS202104060,2021-04-06,0,BOS,TBA,6,5,BOS07,perem004,glast001
2021,CHN202104060,2021-04-06,0,CHN,MIL,0,4,CHI11,alzoa001,peraf001
2021,CIN202104060,2021-04-06,0,CIN,PIT,14,1,CIN09,milew001,cahit001
2021,COL202104060,2021-04-06,0,COL,ARI,8,10,DEN02,marqg001,weavl001
2021,DET202104060,2021-04-06,0,DET,MIN,4,3,DET05,mizec001,happj001
2021,MIA202104060,2021-04-06,0,MIA,SLN,2,4,MIA02,alcas001,gantj002
2021,NYA202104060,2021-04-06,0,NYA,BAL,7,2,NYC21,coleg001,kremd001
2021,OAK202104060,2021-04-06,0,OAK,LAN,1,5,OAK01,bassc001,kersc001
2021,PHI202104060,2021-04-06,0,PHI,NYN,4,8,PHI13,andec001,strom001
2021,SDN202104060,2021-04-06,0,SDN,SFN,3,1,SAN02,darvy001,sanca006
2021,SEA202104060,2021-04-06,0,SEA,CHA,4,10,SEA03,paxtj001,gioll001
2021,TEX202104060,2021-04-06,0,TEX,TOR,7,4,ARL03,dunnd001,roart001
2021,WAS202104060,2021-04-06,0,WAS,ATL,6,5,WAS11,schem001,smyld001
2021,BOS202104070,2021-04-07,0,BOS,TBA,9,2,BOS07,eovan001,yarbr001
2021,CHN202104070,2021-04-07,0,CHN,MIL,2,4,CHI11,hendk001,woodb005
2021,CIN202104070,2021-04-07,0,CIN,PIT,11,4,CIN09,castl003,kuhlc001
2021,CLE202104070,2021-04-07,0,CLE,KCA,4,2,CLE08,biebs001,junij001
2021,COL202104070,2021-04-07,0,COL,ARI,8,0,DEN02,senza001,bumgm001
2021,DET202104070,2021-04-07,0,DET,MIN,2,3,DET05,boydm001,maedk001
2021,MIA202104070,2021-04-07,0,MIA,SLN,0,7,MIA02,lopep002,flahj002
2021,NYA202104070,2021-04-07,0,NYA,BAL,3,4,NYC21,tailj001,meanj001
2021,OAK202104070,2021-04-07,0,OAK,LAN,4,3,OAK01,luzaj001,bauet001
2021,PHI202104070,2021-04-07,0,PHI,NYN,8,2,PHI13,nolaa001,peted003
2021,SDN202104070,2021-04-07,0,SDN,SFN,2,3,SAN02,snelb001,gausk001
2021,SEA202104070,2021-04-07,0,SEA,CHA,8,4,SEA03,dunnj002,keucd001
2021,TEX202104070,2021-04-07,0,TEX,TOR,2,1,ARL03,gibsk002,ryu-h001
2021,WAS202104071,2021-04-07,1,WAS,ATL,6,7,WAS11,fedde001,friem001
2021,WAS202104072,2021-04-07,2,WAS,ATL,0,2,WAS11,stras001,ynoah001
2021,BAL202104080,2021-04-08,0,BAL,BOS,3,7,BAL12,harvm001,rodre004
2021,CHA202104080,2021-04-08,0,CHA,KCA,6,0,CHI12,lynnl001,kellb003
2021,COL202104080,2021-04-08,0,COL,ARI,7,3,DEN02,grayj003,kellm002
2021,HOU202104080,2021-04-08,0,HOU,OAK,6,2,HOU03,javic001,irvic001
2021,MIN202104080,2021-04-08,0,MIN,SEA,10,2,MIN04,berrj001,gonzm005
2021,NYN202104080,2021-04-08,0,NYN,MIA,3,2,NYC20,walkt004,neidn001
2021,PIT202104080,2021-04-08,0,PIT,CHN,2,4,PIT08,andet002,arrij001
2021,SLN202104080,2021-04-08,0,SLN,MIL,3,1,STL10,waina001,burnc002
2021,TOR202104080,2021-04-08,0,TOR,ANA,5,7,DUN01,strir001,canng001
2021,ARI202104090,2021-04-09,0,ARI,CIN,5,6,PHO01,widet001,mahlt001
2021,ATL202104090,2021-04-09,0,ATL,PHI,8,1,ATL03,mortc002,wheez001
2021,CLE202104090,2021-04-09,0,CLE,DET,4,1,CLE08,plesz001,holld003
2021,HOU202104090,2021-04-09,0,HOU,OAK,2,6,HOU03,mccul002,manas001
2021,LAN202104090,2021-04-09,0,LAN,WAS,1,0,LOS03,buehw001,rossj002
2021,SFN202104090,2021-04-09,0,SFN,COL,3,1,SFO03,cuetj001,gomba001
2021,TBA202104090,2021-04-09,0,TBA,NYA,10,5,STP01,hillr001,klubc001
2021,TEX202104090,2021-04-09,0,TEX,SDN,0,3,ARL03,arihk001,musgj001
2021,TOR202104090,2021-04-09,0,TOR,ANA,1,7,DUN01,pheld001,heana001
2021,ARI202104100,2021-04-10,0,ARI,CIN,8,3,PHO01,smitr005,hoffj003
2021,ATL202104100,2021-04-10,0,ATL,PHI,5,4,ATL03,andei001,efliz001
2021,BAL202104100,2021-04-10,0,BAL,BOS,4,6,BAL12,zimmb002,richg002
2021,CLE202104100,2021-04-10,0,CLE,DET,11,3,CLE08,civaa001,skubt001
2021,HOU202104100,2021-04-10,0,HOU,OAK,3,7,HOU03,urquj001,montf001
2021,LAN202104100,2021-04-10,0,LAN,WAS,9,5,LOS03,uriaj001,corbp001
2021,MIN202104100,2021-04-10,0,MIN,SEA,3,4,MIN04,pinem001,kikuy001
2021,NYN202104100,2021-04-10,0,NYN,MIA,0,3,NYC20,degrj001,roget003
2021,PIT202104100,2021-04-10,0,PIT,CHN,8,2,PIT08,kellm003,daviz001
2021,SFN202104100,2021-04-10,0,SFN,COL,4,3,SFO03,webbl001,gonzc002
2021,SLN202104100,2021-04-10,0,SLN,MIL,5,9,STL10,martc006,housa001
2021,TBA202104100,2021-04-10,0,TBA,NYA,4,0,STP01,archc001,germd001
2021,TEX202104100,2021-04-10,0,TEX,SDN,4,7,ARL03,lylej001,paddc001
2021,TOR202104100,2021-04-10,0,TOR,ANA,15,1,DUN01,matzs001,quinj001
2021,ARI202104110,2021-04-11,0,ARI,CIN,7,0,PHO01,weavl001,delej003
2021,ATL202104110,2021-04-11,0,ATL,PHI,6,7,ATL03,smyld001,moorm003
2021,BAL202104110,2021-04-11,0,BAL,BOS,9,14,BAL12,lopej004,piven001
2021,CHA202104110,2021-04-11,0,CHA,KCA,3,4,CHI12,ceasd001,minom001
2021,CLE202104110,2021-04-11,0,CLE,DET,5,2,CLE08,allel002,urenj001
2021,LAN202104110,2021-04-11,0,LAN,WAS,3,0,LOS03,kersc001,schem001
2021,MIN202104110,2021-04-11,0,MIN,SEA,6,8,MIN04,shoem001,flexc001
2021,NYN202104110,2021-04-11,0,NYN,MIA,6,5,NYC20,strom001,curtj003
2021,PIT202104110,2021-04-11,0,PIT,CHN,7,1,PIT08,brubj001,willt002
2021,SFN202104110,2021-04-11,0,SFN,COL,4,0,SFO03,desca001,marqg001
2021,SLN202104110,2021-04-11,0,SLN,MIL,3,9,STL10,poncd001,andeb004
2021,TBA202104110,2021-04-11,0,TBA,NYA,4,8,STP01,honeb001,montj004
2021,TEX202104110,2021-04-11,0,TEX,SDN,0,2,ARL03,foltm001,morea001
2021,ARI202104120,2021-04-12,0,ARI,OAK,5,9,PHO01,bumgm001,bassc001
2021,ATL202104120,2021-04-12,0,ATL,MIA,3,5,ATL03,ynoah001,alcas001
2021,CHA202104120,2021-04-12,0,CHA,CLE,4,3,CHI12,keucd001,mcket001
2021,HOU202104120,2021-04-12,0,HOU,DET,2,6,HOU03,greiz001,mizec001
2021,KCA202104120,2021-04-12,0,KCA,ANA,3,10,KAN06,singb001,cobba001
2021,MIL202104120,2021-04-12,0,MIL,CHN,6,3,MIL06,peraf001,alzoa001
2021,PIT202104120,2021-04-12,0,PIT,SDN,2,6,PIT08,cahit001,darvy001
2021,SFN202104120,2021-04-12,0,SFN,CIN,0,3,SFO03,sanca006,milew001
2021,SLN202104120,2021-04-12,0,SLN,WAS,2,5,STL10,gantj002,fedde001
2021,TBA202104120,2021-04-12,0,TBA,TEX,1,0,STP01,glast001,dunnd001
2021,TOR202104120,2021-04-12,0,TOR,NYA,1,3,DUN01,ray-r002,coleg001
2021,ARI202104130,2021-04-13,0,ARI,OAK,5,7,PHO01,gallz001,luzaj001
2021,ATL202104130,2021-04-13,0,ATL,MIA,8,14,ATL03,friem001,lopep002
2021,BAL202104131,2021-04-13,1,BAL,SEA,3,4,BAL12,meanj001,shefj001
2021,BAL202104132,2021-04-13,2,BAL,SEA,7,6,BAL12,kremd001,margn001
2021,CHA202104130,2021-04-13,0,CHA,CLE,0,2,CHI12,gioll001,biebs001
2021,HOU202104130,2021-04-13,0,HOU,DET,2,8,HOU03,odorj001,boydm001
2021,KCA202104130,2021-04-13,0,KCA,ANA,3,2,KAN06,duffd001,bundd001
2021,LAN202104130,2021-04-13,0,LAN,COL,7,0,LOS03,bauet001,senza001
2021,MIL202104130,2021-04-13,0,MIL,CHN,2,3,MIL06,woodb005,milla003
2021,MIN202104130,2021-04-13,0,MIN,BOS,2,4,MIN04,happj001,perem004
2021,NYN202104131,2021-04-13,1,NYN,PHI,4,3,NYC20,walkt004,andec001
2021,NYN202104132,2021-04-13,2,NYN,PHI,4,0,NYC20,strom001,nolaa001
2021,PIT202104130,2021-04-13,0,PIT,SDN,8,4,PIT08,kuhlc001,snelb001
2021,SFN202104130,2021-04-13,0,SFN,CIN,7,6,SFO03,gausk001,castl003
2021,SLN202104130,2021-04-13,0,SLN,WAS,14,3,STL10,flahj002,stras001
2021,TBA202104130,2021-04-13,0,TBA,TEX,3,8,STP01,yarbr001,gibsk002
2021,TOR202104130,2021-04-13,0,TOR,NYA,7,3,DUN01,ryu-h001,tailj001
2021,ATL202104140,2021-04-14,0,ATL,MIA,5,6,ATL03,mortc002,neidn001
2021,CHA202104140,2021-04-14,0,CHA,CLE,8,0,CHI12,rodoc001,plesz001
2021,HOU202104140,2021-04-14,0,HOU,DET,4,6,HOU03,mccul002,fulmm001
2021,KCA202104140,2021-04-14,0,KCA,ANA,6,1,KAN06,kellb003,canng001
2021,LAN202104140,2021-04-14,0,LAN,COL,4,2,LOS03,may-d003,grayj003
2021,MIL202104140,2021-04-14,0,MIL,CHN,7,0,MIL06,burnc002,arrij001
2021,MIN202104141,2021-04-14,1,MIN,BOS,2,3,MIN04,maedk001,eovan001
2021,MIN202104142,2021-04-14,2,MIN,BOS,1,7,MIN04,berrj001,rodre004
2021,NYN202104140,2021-04-14,0,NYN,PHI,5,1,NYC20,peted003,wheez001
2021,PIT202104140,2021-04-14,0,PIT,SDN,5,1,PIT08,andet002,musgj001
2021,SFN202104140,2021-04-14,0,SFN,CIN,3,0,SFO03,cuetj001,mahlt001
2021,SLN202104140,2021-04-14,0,SLN,WAS,0,6,STL10,waina001,rossj002
2021,TBA202104140,2021-04-14,0,TBA,TEX,1,5,STP01,flemj001,arihk001
2021,TOR202104140,2021-04-14,0,TOR,NYA,5,4,DUN01,zeuct001,klubc001
2021,ATL202104150,2021-04-15,0,ATL,MIA,7,6,ATL03,andei001,roget003
2021,BAL202104151,2021-04-15,1,BAL,SEA,2,4,BAL12,harvm001,gonzm005
2021,BAL202104152,2021-04-15,2,BAL,SEA,1,2,BAL12,zimmb002,dunnj002
2021,CHA202104150,2021-04-15,0,CHA,CLE,2,4,CHI12,lynnl001,civaa001
2021,KCA202104150,2021-04-15,0,KCA,TOR,7,5,KAN06,junij001,kay-a001
2021,LAN202104150,2021-04-15,0,LAN,COL,7,5,LOS03,uriaj001,gomba001
2021,MIN202104150,2021-04-15,0,MIN,BOS,4,3,MIN04,pinem001,richg002
2021,OAK202104150,2021-04-15,0,OAK,DET,8,4,OAK01,manas001,skubt001
2021,PIT202104150,2021-04-15,0,PIT,SDN,3,8,PIT08,kellm003,paddc001
2021,TBA202104150,2021-04-15,0,TBA,TEX,4,6,STP01,hillr001,lylej001
2021,WAS202104150,2021-04-15,0,WAS,ARI,6,11,WAS11,corbp001,kellm002
2021,ANA202104160,2021-04-16,0,ANA,MIN,10,3,ANA01,heana001,thorl002
2021,CHN202104160,2021-04-16,0,CHN,ATL,2,5,CHI11,daviz001,wrigk001
2021,CIN202104160,2021-04-16,0,CIN,CLE,10,3,CIN09,hoffj003,allel002
2021,MIA202104160,2021-04-16,0,MIA,SFN,4,1,MIA02,castd003,desca001
2021,MIL202104160,2021-04-16,0,MIL,PIT,1,6,MIL06,housa001,brubj001
2021,NYA202104160,2021-04-16,0,NYA,TBA,2,8,NYC21,nelsn001,wachm001
2021,OAK202104160,2021-04-16,0,OAK,DET,3,0,OAK01,montf001,urenj001
2021,PHI202104160,2021-04-16,0,PHI,SLN,9,2,PHI13,efliz001,martc006
2021,SDN202104160,2021-04-16,0,SDN,LAN,6,11,SAN02,weatr001,buehw001
2021,SEA202104160,2021-04-16,0,SEA,HOU,6,5,SEA03,kikuy001,urquj001
2021,TEX202104160,2021-04-16,0,TEX,BAL,2,5,ARL03,foltm001,lopej004
2021,WAS202104160,2021-04-16,0,WAS,ARI,1,0,WAS11,schem001,widet001
2021,BOS202104170,2021-04-17,0,BOS,CHA,7,4,BOS07,piven001,ceasd001
2021,CHN202104170,2021-04-17,0,CHN,ATL,13,4,CHI11,willt002,ynoah001
2021,CIN202104170,2021-04-17,0,CIN,CLE,3,2,CIN09,grays001,mcket001
2021,COL202104171,2021-04-17,1,COL,NYN,3,4,DEN02,gonzc002,degrj001
2021,COL202104172,2021-04-17,2,COL,NYN,7,2,DEN02,marqg001,luccj001
2021,KCA202104171,2021-04-17,1,KCA,TOR,1,5,KAN06,minom001,matzs001
2021,KCA202104172,2021-04-17,2,KCA,TOR,3,2,KAN06,sante001,milot001
2021,MIA202104170,2021-04-17,0,MIA,SFN,7,6,MIA02,alcas001,sanca006
2021,MIL202104170,2021-04-17,0,MIL,PIT,7,1,MIL06,andeb004,cahit001
2021,NYA202104170,2021-04-17,0,NYA,TBA,3,6,NYC21,montj004,glast001
2021,OAK202104170,2021-04-17,0,OAK,DET,7,0,OAK01,irvic001,mizec001
2021,PHI202104170,2021-04-17,0,PHI,SLN,4,9,PHI13,moorm003,kim-k001
2021,SDN202104170,2021-04-17,0,SDN,LAN,0,2,SAN02,darvy001,kersc001
2021,SEA202104170,2021-04-17,0,SEA,HOU,0,1,SEA03,flexc001,greiz001
2021,TEX202104170,2021-04-17,0,TEX,BAL,1,6,ARL03,dunnd001,kremd001
2021,WAS202104170,2021-04-17,0,WAS,ARI,6,2,WAS11,fedde001,weavl001
2021,BOS202104181,2021-04-18,1,BOS,CHA,2,3,BOS07,houct001,keucd001
2021,BOS202104182,2021-04-18,2,BOS,CHA,1,5,BOS07,perem004,kopem001
2021,CHN202104180,2021-04-18,0,CHN,ATL,4,13,CHI11,hendk001,wilsb003
2021,CIN202104180,2021-04-18,0,CIN,CLE,3,6,CIN09,milew001,biebs001
2021,COL202104180,2021-04-18,0,COL,NYN,1,2,DEN02,senza001,strom001
2021,KCA202104180,2021-04-18,0,KCA,TOR,2,0,KAN06,singb001,ray-r002
2021,MIA202104180,2021-04-18,0,MIA,SFN,0,1,MIA02,lopep002,wooda002
2021,MIL202104180,2021-04-18,0,MIL,PIT,5,6,MIL06,peraf001,kuhlc001
2021,NYA202104180,2021-04-18,0,NYA,TBA,2,4,NYC21,coleg001,kitta001
2021,OAK202104180,2021-04-18,0,OAK,DET,3,2,OAK01,bassc001,boydm001
2021,PHI202104180,2021-04-18,0,PHI,SLN,2,0,PHI13,nolaa001,gantj002
2021,SDN202104180,2021-04-18,0,SDN,LAN,5,2,SAN02,snelb001,bauet001
2021,SEA202104180,2021-04-18,0,SEA,HOU,7,2,SEA03,margn001,odorj001
2021,TEX202104180,2021-04-18,0,TEX,BAL,1,0,ARL03,gibsk002,meanj001
2021,WAS202104180,2021-04-18,0,WAS,ARI,2,5,WAS11,espip001,bumgm001
2021,ANA202104190,2021-04-19,0,ANA,TEX,4,6,ANA01,bundd001,arihk001
2021,BOS202104190,2021-04-19,0,BOS,CHA,11,4,BOS07,eovan001,gioll001
2021,KCA202104190,2021-04-19,0,KCA,TBA,1,4,KAN06,duffd001,flemj001
2021,PHI202104190,2021-04-19,0,PHI,SFN,0,2,PHI13,andec001,gausk001
2021,SDN202104190,2021-04-19,0,SDN,MIL,1,3,SAN02,musgj001,woodb005
2021,SEA202104190,2021-04-19,0,SEA,LAN,4,3,SEA03,shefj001,may-d003
2021,WAS202104190,2021-04-19,0,WAS,SLN,5,12,WAS11,rossj002,flahj002
2021,ANA202104200,2021-04-20,0,ANA,TEX,6,2,ANA01,ohtas001,lylej001
2021,BOS202104200,2021-04-20,0,BOS,TOR,4,2,BOS07,rodre004,ryu-h001
2021,CHN202104200,2021-04-20,0,CHN,NYN,3,1,CHI11,arrij001,walkt004
2021,CIN202104200,2021-04-20,0,CIN,ARI,4,5,CIN09,castl003,gallz001
2021,CLE202104200,2021-04-20,0,CLE,CHA,5,8,CLE08,plesz001,rodoc001
2021,COL202104200,2021-04-20,0,COL,HOU,6,2,DEN02,grayj003,garcl007
2021,KCA202104200,2021-04-20,0,KCA,TBA,7,14,KAN06,kellb003,hillr001
2021,MIA202104200,2021-04-20,0,MIA,BAL,5,7,MIA02,neidn001,harvm001
2021,NYA202104200,2021-04-20,0,NYA,ATL,3,1,NYC21,tailj001,mortc002
2021,OAK202104201,2021-04-20,1,OAK,MIN,7,0,OAK01,manas001,shoem001
2021,OAK202104202,2021-04-20,2,OAK,MIN,1,0,OAK01,luzaj001,berrj001
2021,PHI202104200,2021-04-20,0,PHI,SFN,7,10,PHI13,wheez001,webbl001
2021,SDN202104200,2021-04-20,0,SDN,MIL,0,6,SAN02,paddc001,burnc002
2021,SEA202104200,2021-04-20,0,SEA,LAN,0,1,SEA03,gonzm005,uriaj001
2021,WAS202104200,2021-04-20,0,WAS,SLN,3,2,WAS11,corbp001,waina001
2021,ANA202104210,2021-04-21,0,ANA,TEX,4,7,ANA01,quinj001,foltm001
2021,BOS202104210,2021-04-21,0,BOS,TOR,3,6,BOS07,richg002,thort002
2021,CHN202104210,2021-04-21,0,CHN,NYN,16,4,CHI11,daviz001,peted003
2021,CIN202104210,2021-04-21,0,CIN,ARI,5,8,CIN09,mahlt001,kellm002
2021,COL202104210,2021-04-21,0,COL,HOU,6,3,DEN02,gomba001,urquj001
2021,DET202104211,2021-04-21,1,DET,PIT,2,3,DET05,fulmm001,andet002
2021,DET202104212,2021-04-21,2,DET,PIT,5,2,DET05,turns003,yajum001
2021,KCA202104210,2021-04-21,0,KCA,TBA,9,8,KAN06,junij001,wachm001
2021,MIA202104210,2021-04-21,0,MIA,BAL,3,0,MIA02,roget003,zimmb002
2021,NYA202104210,2021-04-21,0,NYA,ATL,1,4,NYC21,klubc001,andei001
2021,OAK202104210,2021-04-21,0,OAK,MIN,13,12,OAK01,montf001,maedk001
2021,PHI202104210,2021-04-21,0,PHI,SFN,6,5,PHI13,efliz001,desca001
2021,SDN202104210,2021-04-21,0,SDN,MIL,2,4,SAN02,lamed001,housa001
2021,WAS202104210,2021-04-21,0,WAS,SLN,1,0,WAS11,schem001,martc006
2021,BOS202104220,2021-04-22,0,BOS,SEA,3,7,BOS07,piven001,dunnj002
2021,CHN202104220,2021-04-22,0,CHN,NYN,4,3,CHI11,willt002,luccj001
2021,CIN202104220,2021-04-22,0,CIN,ARI,11,14,CIN09,hoffj003,widet001
2021,CLE202104220,2021-04-22,0,CLE,NYA,3,6,CLE08,civaa001,germd001
2021,DET202104220,2021-04-22,0,DET,PIT,2,4,DET05,urenj001,kellm003
2021,HOU202104220,2021-04-22,0,HOU,ANA,8,2,HOU03,javic001,cobba001
2021,LAN202104220,2021-04-22,0,LAN,SDN,2,3,LOS03,buehw001,weatr001
2021,SFN202104220,2021-04-22,0,SFN,MIA,3,0,SFO03,sanca006,castd003
2021,ATL202104230,2021-04-23,0,ATL,ARI,5,4,ATL03,ynoah001,weavl001
2021,BAL202104230,2021-04-23,0,BAL,OAK,1,3,BAL12,lopej004,irvic001
2021,BOS202104230,2021-04-23,0,BOS,SEA,6,5,BOS07,perem004,kikuy001
2021,CHA202104230,2021-04-23,0,CHA,TEX,9,7,CHI12,ceasd001,dunnd001
2021,CHN202104230,2021-04-23,0,CHN,MIL,15,2,CHI11,hendk001,andeb004
2021,CLE202104230,2021-04-23,0,CLE,NYA,3,5,CLE08,allel002,montj004
2021,COL202104230,2021-04-23,0,COL,PHI,5,4,DEN02,marqg001,velav001
2021,DET202104230,2021-04-23,0,DET,KCA,2,6,DET05,mizec001,minom001
2021,HOU202104230,2021-04-23,0,HOU,ANA,5,4,HOU03,greiz001,heana001
2021,LAN202104230,2021-04-23,0,LAN,SDN,1,6,LOS03,kersc001,darvy001
2021,MIN202104230,2021-04-23,0,MIN,PIT,2,0,MIN04,happj001,brubj001
2021,NYN202104230,2021-04-23,0,NYN,WAS,6,0,NYC20,degrj001,fedde001
2021,SFN202104230,2021-04-23,0,SFN,MIA,5,3,SFO03,wooda002,alcas001
2021,SLN202104230,2021-04-23,0,SLN,CIN,5,4,STL10,kim-k001,grays001
2021,TBA202104230,2021-04-23,0,TBA,TOR,3,5,STP01,glast001,matzs001
2021,BAL202104240,2021-04-24,0,BAL,OAK,2,7,BAL12,leblw001,bassc001
2021,BOS202104240,2021-04-24,0,BOS,SEA,2,8,BOS07,eovan001,flexc001
2021,CHA202104240,2021-04-24,0,CHA,TEX,2,1,CHI12,keucd001,gibsk002
2021,CHN202104240,2021-04-24,0,CHN,MIL,3,4,CHI11,alzoa001,peraf001
2021,CLE202104240,2021-04-24,0,CLE,NYA,1,2,CLE08,biebs001,coleg001
2021,COL202104240,2021-04-24,0,COL,PHI,5,7,DEN02,senza001,nolaa001
2021,DET202104240,2021-04-24,0,DET,KCA,1,2,DET05,boydm001,singb001
2021,HOU202104240,2021-04-24,0,HOU,ANA,16,2,HOU03,odorj001,canng001
2021,LAN202104240,2021-04-24,0,LAN,SDN,5,4,LOS03,bauet001,snelb001
2021,MIN202104240,2021-04-24,0,MIN,PIT,2,6,MIN04,pinem001,cahit001
2021,NYN202104240,2021-04-24,0,NYN,WAS,1,7,NYC20,strom001,rossj002
2021,SFN202104240,2021-04-24,0,SFN,MIA,2,5,SFO03,gausk001,lopep002
2021,SLN202104240,2021-04-24,0,SLN,CIN,2,0,STL10,gantj002,milew001
2021,TBA202104240,2021-04-24,0,TBA,TOR,5,3,STP01,honeb001,ray-r002
2021,ATL202104251,2021-04-25,1,ATL,ARI,0,5,ATL03,wilsb003,gallz001
2021,ATL202104252,2021-04-25,2,ATL,ARI,0,7,ATL03,smyld001,bumgm001
2021,BAL202104250,2021-04-25,0,BAL,OAK,8,1,BAL12,meanj001,luzaj001
2021,BOS202104250,2021-04-25,0,BOS,SEA,5,3,BOS07,rodre004,margn001
