season,week,iterations,regression,rating_diff,actual_margin,actual_home_win
2022,4,3,0.3,-0.1655353590350885,-7.0,False
2022,4,3,0.3,-0.111607341163672,8.0,True
2022,4,3,0.3,0.2773233504891614,8.0,True
2022,4,3,0.3,0.2127387522586216,-4.0,False
2022,4,3,0.3,-0.0341993113653572,-10.0,False
2022,4,3,0.3,0.1105245588168689,3.0,True
2022,4,3,0.3,-0.1608223621035249,9.0,True
2022,4,3,0.3,-0.0085646905151086,-10.0,False
2022,4,3,0.3,-0.0154539083887162,15.0,True
2022,4,3,0.5,-0.2817296683655471,12.0,True
2022,4,3,0.5,-0.2146140115158009,-3.0,False
2022,4,3,0.5,-0.1657247075164432,3.0,True
2022,4,3,0.5,-0.1748319082724739,-3.0,False
2022,4,3,0.5,0.1434685887078762,15.0,True
2022,4,3,0.5,-0.0027936100117268,-3.0,False
2022,4,3,0.5,-0.0920408370255748,-10.0,False
2022,4,3,0.5,-0.1407674639538386,-7.0,False
2022,4,3,0.5,-0.1323515391117196,8.0,True
2022,4,3,0.5,0.2236112937284137,8.0,True
2022,4,3,0.5,0.158681420357837,-4.0,False
2022,4,3,0.5,-0.1262472885201119,-10.0,False
2022,4,3,0.5,0.1247391839721922,3.0,True
2022,4,3,0.5,-0.1191145055046411,9.0,True
2022,4,3,0.5,-0.0059477427601519,-10.0,False
2022,4,3,0.5,-0.0299846058795962,15.0,True
2022,4,3,0.7,-0.3038910244207831,12.0,True
2022,4,3,0.7,-0.2141255977612427,-3.0,False
2022,4,3,0.7,-0.1371658672018179,3.0,True
2022,4,3,0.7,-0.1488932926208242,-3.0,False
2022,4,3,0.7,0.1222549993912718,15.0,True
2022,4,3,0.7,-0.0236423372872124,-3.0,False
2022,4,3,0.7,-0.1028696840473878,-10.0,False
2022,4,3,0.7,-0.1296332725870383,-7.0,False
2022,4,3,0.7,-0.1416769125012089,8.0,True
2022,4,3,0.7,0.1994655067442244,8.0,True
2022,4,3,0.7,0.1343804179437229,-4.0,False
2022,4,3,0.7,-0.16762665439702,-10.0,False
2022,4,3,0.7,0.1311292448218332,3.0,True
2022,4,3,0.7,-0.1003651020794548,9.0,True
2022,4,3,0.7,-0.0047713167051714,-10.0,False
2022,4,3,0.7,-0.0365167542929276,15.0,True
2022,5,3,0.3,0.1874598206124907,-3.0,False
2022,5,3,0.3,0.0862967307746415,-5.0,False
2022,5,3,0.3,0.2840519899592186,35.0,True
2022,5,3,0.3,-0.0095721927986269,-2.0,False
2022,5,3,0.3,0.2382879434823384,-7.0,False
2022,5,3,0.3,0.0604149222648794,7.0,True
2022,5,3,0.3,0.0466672044014941,29.0,True
2022,5,3,0.3,-0.1783619255166967,7.0,True
2022,5,3,0.3,-0.1696089726862473,23.0,True
2022,5,3,0.3,0.0846437482337617,6.0,True
2022,5,3,0.3,-0.174736966076606,-4.0,False
2022,5,3,0.3,-0.3479207936819586,-22.0,False
2022,5,3,0.3,-0.3535506965879693,-3.0,False
2022,5,3,0.3,-0.0385266613971541,-12.0,False
2022,5,3,0.3,0.0772080679893522,2.0,True
2022,5,3,0.3,0.2461252069134263,1.0,True
2022,5,3,0.5,0.1265566013316943,-3.0,False
2022,5,3,0.5,0.0837509752904178,-5.0,False
2022,5,3,0.5,0.2466320975616738,35.0,True
2022,5,3,0.5,-0.0122382092231172,-2.0,False
2022,5,3,0.5,0.2240938215122586,-7.0,False
2022,5,3,0.5,0.0452442488289046,7.0,True
2022,5,3,0.5,0.0026044094415252,29.0,True
2022,5,3,0.5,-0.2033641549906409,7.0,True
2022,5,3,0.5,-0.1949775927342604,23.0,True
2022,5,3,0.5,0.0196085964211146,6.0,True
2022,5,3,0.5,-0.1388997547188941,-4.0,False
2022,5,3,0.5,-0.2983128389390708,-22.0,False
2022,5,3,0.5,-0.2441427723792225,-3.0,False
2022,5,3,0.5,-0.0057298336391697,-12.0,False
2022,5,3,0.5,0.0950646015098474,2.0,True
2022,5,3,0.5,0.2030218291164835,1.0,True
2022,5,3,0.7,0.0991780899118866,-3.0,False
2022,5,3,0.7,0.0826065531002622,-5.0,False
2022,5,3,0.7,0.2298103110710345,35.0,True
2022,5,3,0.7,-0.0134366936708239,-2.0,False
2022,5,3,0.7,0.2177129776908465,-7.0,False
2022,5,3,0.7,0.0384244048072279,7.0,True
2022,5,3,0.7,-0.0172036359991945,29.0,True
2022,5,3,0.7,-0.2146036893413131,7.0,True
2022,5,3,0.7,-0.2063818347741929,23.0,True
2022,5,3,0.7,-0.0096273892561303,6.0,True
